date,sla,ugosa,vgosa,err_ugosa,err_vgosa,adt,ugos,vgos
19970508,-0.0109,0.0708,0.1922,0.0296,0.0412,0.31930000000000003,0.07880000000000001,0.1763
19970509,-0.007200000000000001,0.0694,0.194,0.029300000000000003,0.040600000000000004,0.3231,0.07740000000000001,0.1781
19970510,-0.0031000000000000003,0.062200000000000005,0.1883,0.0291,0.04,0.3272,0.07010000000000001,0.1724
19970511,0.0002,0.0648,0.1767,0.028900000000000002,0.0395,0.3305,0.0727,0.1608
19970512,0.0039000000000000003,0.058800000000000005,0.17020000000000002,0.0292,0.0388,0.3342,0.0668,0.15430000000000002
19970513,0.0055000000000000005,0.0562,0.1573,0.0296,0.038400000000000004,0.33580000000000004,0.06420000000000001,0.1414
19970514,0.009300000000000001,0.0534,0.1492,0.0302,0.0379,0.3395,0.0613,0.1333
19970515,0.014,0.046200000000000005,0.1413,0.0308,0.0375,0.3443,0.054200000000000005,0.1254
19970516,0.0161,0.042300000000000004,0.1265,0.0315,0.037200000000000004,0.34640000000000004,0.0502,0.1106
19970517,0.016800000000000002,0.0572,0.10650000000000001,0.0322,0.0368,0.3471,0.0651,0.0906
19970518,0.0183,0.0502,0.09620000000000001,0.0327,0.0363,0.3486,0.058100000000000006,0.08030000000000001
19970519,0.0175,0.0516,0.08660000000000001,0.0333,0.0362,0.3478,0.0596,0.0707
19970520,0.0187,0.061200000000000004,0.07590000000000001,0.0339,0.036500000000000005,0.34900000000000003,0.06910000000000001,0.060000000000000005
19970521,0.020800000000000003,0.0695,0.051000000000000004,0.0344,0.0369,0.3511,0.07740000000000001,0.0351
19970522,0.0205,0.0711,0.0316,0.034800000000000005,0.0369,0.3508,0.079,0.015700000000000002
19970523,0.0204,0.0733,0.028800000000000003,0.035300000000000005,0.0371,0.3507,0.08120000000000001,0.0129
19970524,0.0178,0.0801,0.0296,0.0357,0.0373,0.3481,0.08800000000000001,0.0137
19970525,0.017400000000000002,0.08700000000000001,0.0083,0.0358,0.0375,0.3477,0.0949,-0.0076
19970526,0.016300000000000002,0.0714,0.0039000000000000003,0.0359,0.0378,0.3466,0.07930000000000001,-0.012100000000000001
19970527,0.0145,0.0838,-0.0154,0.0361,0.038200000000000005,0.3448,0.0917,-0.0313
19970528,0.0129,0.0699,-0.0179,0.036000000000000004,0.038200000000000005,0.3431,0.07780000000000001,-0.033800000000000004
19970529,0.013000000000000001,0.0741,-0.0039000000000000003,0.0359,0.0383,0.3433,0.082,-0.0198
19970530,0.009000000000000001,0.0743,-0.014400000000000001,0.0359,0.038700000000000005,0.3393,0.08220000000000001,-0.0303
19970531,0.0079,0.0762,0.0032,0.0357,0.0388,0.3382,0.08410000000000001,-0.012700000000000001
19970601,0.0074,0.0482,-0.0082,0.035500000000000004,0.039400000000000004,0.3377,0.056100000000000004,-0.0241
19970602,0.0058000000000000005,0.0519,-0.0045000000000000005,0.0352,0.039900000000000005,0.336,0.059800000000000006,-0.0204
19970603,0.0045000000000000005,0.042,0.0201,0.0349,0.0403,0.33480000000000004,0.05,0.004200000000000001
19970604,0.0011,0.0414,0.0223,0.034300000000000004,0.0407,0.33140000000000003,0.049300000000000004,0.0064
19970605,-0.0008,0.035500000000000004,0.026000000000000002,0.0342,0.0419,0.3295,0.043500000000000004,0.010100000000000001
19970606,-0.0014,0.035,0.046900000000000004,0.0334,0.042,0.3289,0.0429,0.031
19970607,-0.0021000000000000003,0.010400000000000001,0.0523,0.032600000000000004,0.0426,0.3282,0.0183,0.0364
19970608,0.0,0.0032,0.051500000000000004,0.0322,0.0426,0.33030000000000004,0.0112,0.0356
19970609,-0.0007,-0.0081,0.06670000000000001,0.0317,0.042800000000000005,0.3296,-0.0002,0.050800000000000005
19970610,0.0,-0.016,0.055900000000000005,0.0315,0.0431,0.33030000000000004,-0.0081,0.04
19970611,0.0036000000000000003,-0.0267,0.0616,0.030600000000000002,0.042800000000000005,0.33390000000000003,-0.0188,0.045700000000000005
19970612,0.0078000000000000005,-0.0222,0.059300000000000005,0.030100000000000002,0.0422,0.3381,-0.0143,0.0434
19970613,0.0099,-0.0307,0.0641,0.030100000000000002,0.041600000000000005,0.3401,-0.0228,0.0482
19970614,0.0094,-0.031200000000000002,0.0639,0.030100000000000002,0.0407,0.3396,-0.0233,0.048
19970615,0.012400000000000001,-0.0273,0.058600000000000006,0.0302,0.041,0.3426,-0.0194,0.0427
19970616,0.0146,-0.0252,0.0432,0.0303,0.040100000000000004,0.34490000000000004,-0.0172,0.0273
19970617,0.0164,-0.0281,0.0424,0.0307,0.0393,0.3467,-0.020200000000000003,0.026500000000000003
19970618,0.016300000000000002,-0.0236,0.028,0.031100000000000003,0.0386,0.3466,-0.015600000000000001,0.012100000000000001
19970619,0.0193,-0.025900000000000003,0.012400000000000001,0.0316,0.0381,0.3496,-0.0179,-0.0035
19970620,0.0207,-0.025,0.006500000000000001,0.0322,0.0375,0.35100000000000003,-0.0171,-0.0094
19970621,0.0201,-0.0388,-0.0006000000000000001,0.0327,0.0373,0.3504,-0.0309,-0.0165
19970622,0.0198,-0.022500000000000003,0.0047,0.0332,0.0368,0.3501,-0.0146,-0.0112
19970623,0.0207,-0.0352,0.0008,0.0337,0.0369,0.3509,-0.0273,-0.0151
19970624,0.0199,-0.046,0.0067,0.0341,0.037000000000000005,0.3502,-0.0381,-0.0092
19970625,0.0198,-0.05,0.0023,0.0345,0.0373,0.3501,-0.042100000000000005,-0.013600000000000001
19970626,0.019,-0.0473,0.0022,0.0349,0.0373,0.3492,-0.039400000000000004,-0.013800000000000002
19970627,0.019100000000000002,-0.047900000000000005,0.002,0.035300000000000005,0.0374,0.34940000000000004,-0.04,-0.013900000000000001
19970628,0.015700000000000002,-0.0459,0.0002,0.0357,0.037700000000000004,0.34600000000000003,-0.0379,-0.015700000000000002
19970629,0.016300000000000002,-0.0442,-0.0005,0.0359,0.0381,0.34650000000000003,-0.0363,-0.0164
19970630,0.014400000000000001,-0.0434,-0.0054,0.036000000000000004,0.0383,0.3447,-0.035500000000000004,-0.0213
19970701,0.013600000000000001,-0.027200000000000002,0.0085,0.0362,0.0386,0.34390000000000004,-0.019200000000000002,-0.0074
19970702,0.012100000000000001,-0.0409,0.0085,0.0362,0.0391,0.34240000000000004,-0.0329,-0.0074
19970703,0.0088,-0.047,0.0079,0.0361,0.038400000000000004,0.339,-0.0391,-0.008
19970704,0.008400000000000001,-0.0335,0.0117,0.0357,0.038700000000000005,0.3386,-0.0256,-0.004200000000000001
19970705,0.006,-0.022600000000000002,0.0077,0.0358,0.0391,0.33630000000000004,-0.0146,-0.0082
19970706,0.004200000000000001,-0.0108,0.0205,0.0354,0.0391,0.33440000000000003,-0.0029000000000000002,0.0046
19970707,0.0008,-0.0182,0.029500000000000002,0.0347,0.0391,0.331,-0.0102,0.013600000000000001
19970708,0.0009000000000000001,-0.0103,0.0318,0.0341,0.039400000000000004,0.3312,-0.0023,0.0159
19970709,0.0001,-0.0171,0.040600000000000004,0.0335,0.04,0.3304,-0.0092,0.0246
19970710,0.0001,0.006,0.0287,0.0329,0.0403,0.33030000000000004,0.013900000000000001,0.0128
19970711,-0.0009000000000000001,0.0129,0.031100000000000003,0.0322,0.0414,0.3294,0.020800000000000003,0.0152
19970712,-0.0007,0.0224,0.043500000000000004,0.0315,0.0415,0.3295,0.0303,0.027600000000000003
19970713,-0.0028,0.027100000000000003,0.048400000000000006,0.0308,0.0409,0.3275,0.035,0.0325
19970714,-0.0004,0.033,0.0591,0.030100000000000002,0.0409,0.3299,0.0409,0.0432
19970715,-0.0009000000000000001,0.0291,0.0507,0.029900000000000003,0.0412,0.3294,0.037000000000000005,0.034800000000000005
19970716,-0.00030000000000000003,0.024,0.0451,0.028800000000000003,0.0409,0.33,0.031900000000000005,0.0292
19970717,0.0002,0.023700000000000002,0.0471,0.0284,0.0405,0.3305,0.0316,0.031200000000000002
19970718,0.0013000000000000002,0.0292,0.0526,0.0284,0.04,0.3315,0.037200000000000004,0.0367
19970719,-0.0002,0.027100000000000003,0.0678,0.028300000000000002,0.0396,0.3301,0.035,0.0519
19970720,0.0005,0.020900000000000002,0.0403,0.0284,0.0392,0.3307,0.028800000000000003,0.0244
19970721,-0.0019,0.0205,0.041800000000000004,0.028800000000000003,0.0386,0.3284,0.0284,0.025900000000000003
19970722,0.0005,0.0201,0.0494,0.029400000000000003,0.038200000000000005,0.33080000000000004,0.028,0.0335
19970723,0.0,0.0205,0.057300000000000004,0.030000000000000002,0.0379,0.3302,0.0285,0.0414
19970724,-0.001,0.030600000000000002,0.057100000000000005,0.0307,0.0374,0.32930000000000004,0.0385,0.0412
19970725,-0.0039000000000000003,0.0341,0.0524,0.031400000000000004,0.0371,0.3264,0.042,0.036500000000000005
19970726,-0.0029000000000000002,0.027,0.056900000000000006,0.0322,0.0368,0.3274,0.0349,0.041
19970727,-0.0019,0.0375,0.0492,0.0328,0.0363,0.3284,0.0454,0.0333
19970728,-0.0022,0.030500000000000003,0.0318,0.0334,0.0362,0.3281,0.038400000000000004,0.0159
19970729,-0.0008,0.027800000000000002,0.033,0.0339,0.036500000000000005,0.3295,0.0357,0.0171
19970730,0.0005,0.0273,0.017400000000000002,0.0344,0.0368,0.33080000000000004,0.035300000000000005,0.0015
19970731,-0.0006000000000000001,0.0333,0.0095,0.0349,0.0369,0.3297,0.0413,-0.0064
19970801,-0.0002,0.0317,0.0044,0.035300000000000005,0.037200000000000004,0.3301,0.0397,-0.0115
19970802,0.0004,0.0218,0.0129,0.0356,0.037200000000000004,0.3307,0.0297,-0.003
19970803,0.0008,0.0309,0.0086,0.0359,0.0374,0.331,0.038900000000000004,-0.0073
19970804,0.001,0.043000000000000003,-0.0028,0.036000000000000004,0.037700000000000004,0.33130000000000004,0.0509,-0.0187
19970805,0.0006000000000000001,0.047400000000000005,0.0034000000000000002,0.036000000000000004,0.037700000000000004,0.33080000000000004,0.0553,-0.0125
19970806,-0.00030000000000000003,0.07200000000000001,-0.0086,0.0358,0.0376,0.33,0.0799,-0.0245
19970807,-0.001,0.0669,-0.030500000000000003,0.0357,0.0376,0.32930000000000004,0.0748,-0.046400000000000004
19970808,0.0001,0.08320000000000001,-0.0292,0.0356,0.0379,0.3304,0.0911,-0.0451
19970809,-0.002,0.0682,-0.0392,0.0354,0.038,0.32830000000000004,0.0761,-0.0551
19970810,-0.0037,0.0787,-0.0407,0.0351,0.0383,0.3266,0.08660000000000001,-0.056600000000000004
19970811,-0.005200000000000001,0.0814,-0.026600000000000002,0.0346,0.0383,0.325,0.0893,-0.0425
19970812,-0.008400000000000001,0.0708,-0.0164,0.0339,0.0385,0.3219,0.0787,-0.0324
19970813,-0.009300000000000001,0.0901,-0.0286,0.033600000000000005,0.038900000000000004,0.3209,0.0981,-0.044500000000000005
19970814,-0.0109,0.0912,-0.0221,0.033,0.0395,0.31930000000000003,0.09910000000000001,-0.038
19970815,-0.010700000000000001,0.0937,-0.0023,0.032100000000000004,0.0398,0.3196,0.10160000000000001,-0.0182
19970816,-0.0111,0.1082,0.0029000000000000002,0.031200000000000002,0.0402,0.3191,0.11620000000000001,-0.013000000000000001
19970817,-0.012400000000000001,0.0999,0.006,0.030600000000000002,0.040400000000000005,0.3179,0.1078,-0.0099
19970818,-0.012700000000000001,0.1018,0.0119,0.030100000000000002,0.040600000000000004,0.3176,0.1097,-0.004
19970819,-0.0131,0.0985,0.0155,0.0298,0.041,0.31720000000000004,0.10640000000000001,-0.0004
19970820,-0.0095,0.08940000000000001,0.026500000000000003,0.028800000000000003,0.0409,0.32070000000000004,0.09730000000000001,0.0106
19970821,-0.0041,0.0711,0.0229,0.028300000000000002,0.0405,0.3262,0.079,0.007
19970822,-0.0026000000000000003,0.0665,0.0369,0.028300000000000002,0.039900000000000005,0.3277,0.07440000000000001,0.021
19970823,-0.0017000000000000001,0.0766,0.0521,0.0284,0.0396,0.3286,0.0845,0.0362
19970824,0.0021000000000000003,0.0679,0.048,0.0284,0.0395,0.33240000000000003,0.07590000000000001,0.032100000000000004
19970825,0.0031000000000000003,0.055400000000000005,0.0546,0.028900000000000002,0.0388,0.33340000000000003,0.06330000000000001,0.038700000000000005
19970826,0.006200000000000001,0.0521,0.0592,0.029400000000000003,0.038200000000000005,0.3365,0.060000000000000005,0.0432
19970827,0.0077,0.048600000000000004,0.0698,0.030100000000000002,0.037700000000000004,0.338,0.056600000000000004,0.0539
19970828,0.0117,0.053700000000000005,0.0747,0.0307,0.0373,0.342,0.0616,0.058800000000000005
19970829,0.0122,0.0512,0.077,0.031400000000000004,0.0368,0.34240000000000004,0.0591,0.0611
19970830,0.016300000000000002,0.0367,0.0872,0.032100000000000004,0.0367,0.3466,0.0446,0.0713
19970831,0.0207,0.055,0.0795,0.0327,0.0364,0.35100000000000003,0.0629,0.0636
19970901,0.023200000000000002,0.042,0.08950000000000001,0.0333,0.0363,0.35350000000000004,0.0499,0.0736
19970902,0.027800000000000002,0.0512,0.0974,0.033800000000000004,0.0366,0.35810000000000003,0.0591,0.0815
19970903,0.0332,0.0373,0.07590000000000001,0.0344,0.037000000000000005,0.3634,0.045200000000000004,0.060000000000000005
19970904,0.037200000000000004,0.020200000000000003,0.07780000000000001,0.034800000000000005,0.037000000000000005,0.3675,0.028200000000000003,0.061900000000000004
19970905,0.039400000000000004,0.0155,0.0756,0.0352,0.0369,0.36970000000000003,0.0234,0.0597
19970906,0.0427,0.014400000000000001,0.0795,0.0356,0.037200000000000004,0.373,0.0223,0.0636
19970907,0.0448,0.0091,0.0738,0.0358,0.0375,0.375,0.017,0.0579
19970908,0.0475,0.0039000000000000003,0.0724,0.0359,0.0376,0.3778,0.0118,0.0565
19970909,0.0497,-0.0011,0.06570000000000001,0.036000000000000004,0.0379,0.38,0.0068000000000000005,0.049800000000000004
19970910,0.0514,-0.0053,0.06670000000000001,0.036000000000000004,0.037700000000000004,0.38170000000000004,0.0026000000000000003,0.050800000000000005
19970911,0.0524,-0.0207,0.06960000000000001,0.0356,0.0375,0.38270000000000004,-0.012700000000000001,0.053700000000000005
19970912,0.051800000000000006,-0.0037,0.0648,0.0356,0.0381,0.3821,0.0043,0.0489
19970913,0.0536,-0.013600000000000001,0.038900000000000004,0.035500000000000004,0.038,0.3839,-0.0057,0.023
19970914,0.053700000000000005,-0.0162,0.0246,0.0351,0.038,0.384,-0.0083,0.008700000000000001
19970915,0.052700000000000004,-0.0134,0.0322,0.0345,0.038,0.383,-0.0055000000000000005,0.016300000000000002
19970916,0.052500000000000005,-0.0258,0.029,0.0339,0.0385,0.38280000000000003,-0.0179,0.0131
19970917,0.0516,-0.0408,0.043300000000000005,0.0334,0.038900000000000004,0.38180000000000003,-0.0329,0.0274
19970918,0.050800000000000005,-0.045700000000000005,0.039,0.0327,0.0392,0.381,-0.037700000000000004,0.023100000000000002
19970919,0.050100000000000006,-0.05,0.0431,0.032,0.039900000000000005,0.3804,-0.042,0.027200000000000002
19970920,0.0512,-0.051800000000000006,0.0356,0.0313,0.040100000000000004,0.3815,-0.0439,0.019700000000000002
19970921,0.050300000000000004,-0.06430000000000001,0.0466,0.030600000000000002,0.0402,0.3806,-0.0563,0.0307
19970922,0.047900000000000005,-0.0704,0.0451,0.0302,0.041,0.37820000000000004,-0.0625,0.0292
19970923,0.049300000000000004,-0.0653,0.061900000000000004,0.0298,0.041100000000000005,0.3795,-0.057300000000000004,0.046
19970924,0.050300000000000004,-0.0781,0.0606,0.028800000000000003,0.0409,0.3806,-0.07010000000000001,0.044700000000000004
19970925,0.050300000000000004,-0.09480000000000001,0.058300000000000005,0.0284,0.040400000000000005,0.3806,-0.0869,0.0424
19970926,0.050300000000000004,-0.0931,0.06670000000000001,0.028300000000000002,0.04,0.3806,-0.08510000000000001,0.050800000000000005
19970927,0.0524,-0.10450000000000001,0.0591,0.028300000000000002,0.0396,0.3826,-0.0966,0.0432
19970928,0.0517,-0.11170000000000001,0.053500000000000006,0.0284,0.0391,0.382,-0.1038,0.0376
19970929,0.0516,-0.116,0.0722,0.028800000000000003,0.0386,0.3819,-0.1081,0.0563
19970930,0.0533,-0.1184,0.066,0.029400000000000003,0.0383,0.3836,-0.1105,0.050100000000000006
19971001,0.055,-0.1158,0.0746,0.030100000000000002,0.037700000000000004,0.38530000000000003,-0.1078,0.0587
19971002,0.0546,-0.10830000000000001,0.0651,0.0308,0.0376,0.3849,-0.1004,0.0492
19971003,0.0558,-0.11470000000000001,0.08600000000000001,0.0315,0.0371,0.3861,-0.1068,0.07
19971004,0.0568,-0.10880000000000001,0.0813,0.0322,0.0368,0.387,-0.1009,0.0654
19971005,0.059500000000000004,-0.1158,0.0727,0.0328,0.0363,0.38980000000000004,-0.10790000000000001,0.0568
19971006,0.059800000000000006,-0.1178,0.0693,0.0334,0.0363,0.3901,-0.10990000000000001,0.0534
19971007,0.0604,-0.11410000000000001,0.046900000000000004,0.0339,0.0366,0.3907,-0.1062,0.031
19971008,0.0618,-0.10300000000000001,0.0402,0.0344,0.037000000000000005,0.3921,-0.0951,0.024300000000000002
19971009,0.0621,-0.1013,0.043300000000000005,0.0349,0.037200000000000004,0.3924,-0.09340000000000001,0.0274
19971010,0.063,-0.0979,0.047900000000000005,0.0354,0.0371,0.39330000000000004,-0.08990000000000001,0.032
19971011,0.06470000000000001,-0.0954,0.0592,0.0356,0.0373,0.395,-0.0874,0.043300000000000005
19971012,0.066,-0.09580000000000001,0.0631,0.0361,0.0379,0.3962,-0.0878,0.0472
19971013,0.067,-0.0983,0.0625,0.0361,0.0378,0.3972,-0.0903,0.0466
19971014,0.0683,-0.0947,0.0551,0.036000000000000004,0.0378,0.3986,-0.0868,0.0392
19971015,0.07010000000000001,-0.09240000000000001,0.0574,0.036000000000000004,0.0378,0.40040000000000003,-0.0845,0.0415
19971016,0.0707,-0.08990000000000001,0.0663,0.0359,0.0378,0.40090000000000003,-0.082,0.0504
19971017,0.0704,-0.0711,0.0753,0.0358,0.0381,0.4007,-0.0631,0.0594
19971018,0.0737,-0.0736,0.0637,0.0356,0.038400000000000004,0.40390000000000004,-0.06570000000000001,0.0478
19971019,0.0762,-0.0678,0.067,0.035300000000000005,0.0388,0.40650000000000003,-0.0599,0.0511
19971020,0.0777,-0.0645,0.08320000000000001,0.034800000000000005,0.0383,0.40790000000000004,-0.056600000000000004,0.0673
19971021,0.07970000000000001,-0.0654,0.1109,0.0344,0.0391,0.40990000000000004,-0.0575,0.095
19971022,0.0825,-0.053700000000000005,0.11910000000000001,0.034300000000000004,0.04,0.4127,-0.0458,0.1032
19971023,0.08610000000000001,-0.0487,0.11130000000000001,0.0335,0.0402,0.4164,-0.0408,0.0954
19971024,0.0896,-0.0415,0.12990000000000002,0.0325,0.0407,0.4199,-0.033600000000000005,0.114
19971025,0.0925,-0.028200000000000003,0.1322,0.0317,0.0412,0.4228,-0.020300000000000002,0.1163
19971026,0.0955,-0.0261,0.1333,0.031100000000000003,0.0417,0.4258,-0.0182,0.1174
19971027,0.09770000000000001,-0.0269,0.12490000000000001,0.0307,0.0424,0.42800000000000005,-0.019,0.109
19971028,0.099,-0.0298,0.1222,0.0303,0.0431,0.4293,-0.0218,0.1063
19971029,0.1009,-0.0145,0.10940000000000001,0.0291,0.0429,0.43110000000000004,-0.0066,0.09340000000000001
19971030,0.10260000000000001,-0.0028,0.1077,0.0286,0.041600000000000005,0.4328,0.0051,0.0918
19971031,0.1063,0.0021000000000000003,0.0978,0.0285,0.041100000000000005,0.43660000000000004,0.01,0.0819
19971101,0.1072,0.0067,0.0853,0.0284,0.041,0.4375,0.0146,0.0694
19971102,0.10640000000000001,-0.0055000000000000005,0.0902,0.0285,0.0403,0.43660000000000004,0.0024000000000000002,0.0743
19971103,0.1066,0.0115,0.07060000000000001,0.028900000000000002,0.0396,0.4368,0.0194,0.054700000000000006
19971104,0.1085,0.0238,0.0711,0.029400000000000003,0.038900000000000004,0.43870000000000003,0.0317,0.055200000000000006
19971105,0.109,0.016900000000000002,0.0625,0.030100000000000002,0.038200000000000005,0.43920000000000003,0.024800000000000003,0.0466
19971106,0.10980000000000001,0.0205,0.0587,0.0308,0.037700000000000004,0.44,0.0285,0.042800000000000005
19971107,0.1107,0.0247,0.0517,0.0315,0.037200000000000004,0.441,0.032600000000000004,0.0358
19971108,0.1102,0.0206,0.0538,0.0322,0.0369,0.4405,0.0285,0.0379
19971109,0.1081,0.0117,0.0539,0.0328,0.036500000000000005,0.4384,0.0196,0.038
19971110,0.1071,0.021400000000000002,0.0703,0.0334,0.0364,0.4374,0.029300000000000003,0.054400000000000004
19971111,0.1051,0.0152,0.0654,0.034,0.0367,0.4354,0.023200000000000002,0.0495
19971112,0.1047,0.0267,0.0565,0.0345,0.0371,0.435,0.0346,0.040600000000000004
19971113,0.10360000000000001,0.0196,0.0711,0.035,0.037000000000000005,0.4339,0.0275,0.055200000000000006
19971114,0.1019,0.0158,0.066,0.0354,0.037000000000000005,0.43220000000000003,0.0238,0.050100000000000006
19971115,0.1019,0.025900000000000003,0.0844,0.0358,0.0373,0.43220000000000003,0.033800000000000004,0.0685
19971116,0.1038,0.0244,0.09430000000000001,0.036000000000000004,0.037700000000000004,0.434,0.0323,0.0784
19971117,0.10450000000000001,0.0103,0.0907,0.0361,0.0378,0.4348,0.0183,0.0748
19971118,0.1058,0.0246,0.0731,0.0362,0.0381,0.43610000000000004,0.0325,0.0572
19971119,0.1097,0.0465,0.0858,0.036000000000000004,0.037700000000000004,0.44,0.054400000000000004,0.0699
19971120,0.1106,0.0328,0.0833,0.0359,0.037700000000000004,0.4409,0.0407,0.0673
19971121,0.1071,0.0546,0.1005,0.0359,0.0383,0.4374,0.0625,0.08460000000000001
19971122,0.11170000000000001,0.0347,0.0794,0.035500000000000004,0.038200000000000005,0.442,0.0426,0.0635
19971123,0.1135,0.0334,0.0805,0.0351,0.038200000000000005,0.44370000000000004,0.0414,0.0646
19971124,0.1158,0.0434,0.0789,0.0346,0.0381,0.4461,0.051300000000000005,0.063
19971125,0.1184,0.0391,0.07250000000000001,0.034,0.038700000000000005,0.44870000000000004,0.047,0.056600000000000004
19971126,0.12050000000000001,0.042100000000000005,0.0497,0.0335,0.0393,0.45080000000000003,0.05,0.033800000000000004
19971127,0.12040000000000001,0.0654,0.0417,0.0328,0.0398,0.45070000000000005,0.0734,0.0258
19971128,0.12240000000000001,0.0623,-0.0258,0.032100000000000004,0.040600000000000004,0.4526,0.0703,-0.0417
19971129,0.1308,0.0961,-0.0424,0.031200000000000002,0.040400000000000005,0.461,0.10400000000000001,-0.058300000000000005
19971130,0.1325,0.0745,-0.0584,0.0308,0.0407,0.46280000000000004,0.0824,-0.0743
19971201,0.13240000000000002,0.0892,-0.0724,0.0303,0.0415,0.4627,0.0971,-0.0883
19971202,0.1316,0.0964,-0.0989,0.0298,0.041600000000000005,0.46180000000000004,0.1044,-0.1148
19971203,0.1333,0.0887,-0.1145,0.028800000000000003,0.0415,0.4636,0.0966,-0.13040000000000002
19971204,0.1302,0.0844,-0.1427,0.0284,0.0414,0.4605,0.09230000000000001,-0.15860000000000002
19971205,0.1297,0.0828,-0.1454,0.0284,0.0413,0.46,0.0907,-0.1613
19971206,0.1272,0.08990000000000001,-0.1626,0.0285,0.041100000000000005,0.4575,0.0978,-0.17850000000000002
19971207,0.1221,0.0942,-0.17750000000000002,0.0286,0.0409,0.4524,0.1022,-0.19340000000000002
19971208,0.11800000000000001,0.0844,-0.1927,0.0292,0.0407,0.44830000000000003,0.09230000000000001,-0.2086
19971209,0.1136,0.0728,-0.1925,0.029900000000000003,0.040400000000000005,0.4439,0.08070000000000001,-0.2084
19971210,0.10700000000000001,0.0816,-0.19870000000000002,0.0308,0.0402,0.43720000000000003,0.08950000000000001,-0.2146
19971211,0.1022,0.0722,-0.2306,0.0316,0.04,0.4325,0.08020000000000001,-0.24650000000000002
19971212,0.098,0.0814,-0.2341,0.032600000000000004,0.0395,0.4283,0.0893,-0.25
19971213,0.0912,0.07060000000000001,-0.2366,0.0335,0.0391,0.42150000000000004,0.0785,-0.2525
19971214,0.0864,0.0639,-0.24450000000000002,0.034300000000000004,0.0386,0.4166,0.0718,-0.2604
19971215,0.079,0.0708,-0.2398,0.0351,0.0383,0.4092,0.0787,-0.25570000000000004
19971216,0.0736,0.0632,-0.23020000000000002,0.0358,0.038200000000000005,0.40390000000000004,0.0711,-0.2461
19971217,0.06770000000000001,0.046400000000000004,-0.22510000000000002,0.0364,0.0383,0.398,0.0543,-0.24100000000000002
19971218,0.0609,0.0597,-0.21000000000000002,0.0369,0.038,0.3911,0.06760000000000001,-0.22590000000000002
19971219,0.0536,0.048100000000000004,-0.2074,0.037200000000000004,0.0375,0.3839,0.056,-0.2233
19971220,0.049100000000000005,0.0597,-0.18510000000000001,0.038200000000000005,0.0375,0.3794,0.06770000000000001,-0.201
19971221,0.0446,0.056400000000000006,-0.1704,0.0386,0.0378,0.3749,0.06430000000000001,-0.18630000000000002
19971222,0.0409,0.0546,-0.1592,0.038400000000000004,0.037700000000000004,0.37110000000000004,0.0625,-0.1751
19971223,0.0374,0.040600000000000004,-0.14780000000000001,0.0381,0.037700000000000004,0.36760000000000004,0.048600000000000004,-0.1637
19971224,0.0325,0.0397,-0.1257,0.037700000000000004,0.0378,0.3628,0.0477,-0.1416
19971225,0.032,0.025400000000000002,-0.1061,0.0373,0.038,0.3623,0.0334,-0.12200000000000001
19971226,0.027800000000000002,0.0405,-0.0913,0.037000000000000005,0.038400000000000004,0.35810000000000003,0.048400000000000006,-0.1072
19971227,0.0269,0.037200000000000004,-0.0651,0.036500000000000005,0.038700000000000005,0.3572,0.0451,-0.081
19971228,0.022500000000000003,0.0085,-0.054,0.036000000000000004,0.0388,0.3528,0.0164,-0.0699
19971229,0.0195,0.0108,-0.044700000000000004,0.035500000000000004,0.038200000000000005,0.3497,0.0187,-0.0606
19971230,0.0164,0.0047,-0.0054,0.0346,0.0393,0.3466,0.0126,-0.0213
19971231,0.013800000000000002,-0.0177,0.0053,0.0337,0.0392,0.3441,-0.0098,-0.0106
19980101,0.0123,-0.0017000000000000001,0.0351,0.0329,0.039400000000000004,0.3426,0.006200000000000001,0.019200000000000002
19980102,0.012100000000000001,0.0029000000000000002,0.0329,0.032,0.04,0.3423,0.0108,0.017
19980103,0.0129,-0.003,0.0199,0.031200000000000002,0.0402,0.3432,0.0049,0.004
19980104,0.0126,-0.0074,0.020900000000000002,0.030600000000000002,0.040400000000000005,0.34290000000000004,0.0005,0.0049
19980105,0.012400000000000001,-0.005200000000000001,0.0403,0.0302,0.0408,0.3427,0.0027,0.0244
19980106,0.013300000000000001,-0.0051,0.033,0.029900000000000003,0.0413,0.3436,0.0028,0.017
19980107,0.0115,0.0045000000000000005,0.0376,0.028900000000000002,0.0412,0.3418,0.0125,0.0217
19980108,0.013900000000000001,-0.0068000000000000005,0.0228,0.0285,0.041,0.3441,0.0012000000000000001,0.006900000000000001
19980109,0.0142,0.0103,0.0335,0.0286,0.0412,0.34450000000000003,0.0182,0.0176
19980110,0.0117,0.019200000000000002,0.029400000000000003,0.0285,0.0407,0.342,0.027200000000000002,0.0135
19980111,0.010700000000000001,0.0223,0.0325,0.0286,0.0402,0.341,0.0302,0.0166
19980112,0.012100000000000001,0.0425,0.0279,0.029,0.0395,0.34240000000000004,0.0504,0.012
19980113,0.013600000000000001,0.040400000000000005,0.022000000000000002,0.0296,0.039,0.34390000000000004,0.048400000000000006,0.0061
19980114,0.013000000000000001,0.0386,0.019,0.0303,0.038700000000000005,0.3433,0.0465,0.0031000000000000003
19980115,0.0131,0.0516,0.014700000000000001,0.031,0.038200000000000005,0.3433,0.0596,-0.0012000000000000001
19980116,0.014100000000000001,0.057,0.0109,0.0317,0.0379,0.34440000000000004,0.0649,-0.005
